time_slot,channel_id,PU(transmitter)_x,PU(transmitter)_y,PU_active,SU_id,SU(transmitter)_x,SU(transmitter)_y,SU(receiver)_x,SU(receiver)_y,SU_request,transmit_power,channel_gain,SINR,interference_level,throughput,energy_consumption,QoS_violated
5486,1,38.74416173552348,46.57380942265624,1,2,78.28947935086909,49.966162314872896,44.066425825272745,91.50807053536366,0,0.765182482471886,0.04781957480297415,9.628221181316833,0.003349570411337019,170.49141258575943,0.004488099819097278,1
5487,2,9.446611793823312,46.30010189810573,0,0,99.05399053425415,69.55623547633753,63.377892564098104,76.83667847814655,1,0.4835379432723562,0.048572550365051585,79.98926779909172,0.0,316.9829419227137,0.001525438368430606,0
5488,3,19.07504031233812,96.47739192287702,1,2,95.42169937514878,32.373566998532866,98.13140641191454,60.97119817205857,1,0.7477333722082019,0.0868253911260295,24.70209344312816,0.0019266433361517865,234.19069835154747,0.003192839742477421,1
5489,4,0.7174438350453838,65.98556381495484,0,1,71.38070112065918,8.620507286828516,69.53919074418138,97.1194699633336,1,0.8292964656712306,0.03072046099311587,53.59219619987722,0.0,288.5311415796607,0.0028742008861045902,0
5490,0,18.131308148466218,16.865955824708976,1,0,27.75300043754022,49.20024286411715,23.113302783537204,92.18915288886966,1,0.7205884742578151,0.07055653419735027,12.447308006758846,0.0038668588132754777,187.46227429791924,0.0038439119183453834,1
5491,1,33.04473539983609,44.81588279958674,1,0,4.371812514835838,21.89666089408293,85.34806944613055,91.66512802602836,0,0.4284194735582162,0.04158662518858691,2.140836307339435,0.008055955748792127,82.55743776166321,0.005189350347883603,1
5492,2,53.82184337322946,77.41968409458993,0,0,55.524151351398764,18.092281451692095,65.77170889660053,30.38439910656677,1,0.16682765533105676,0.01937373752130667,3.75392303554329,0.0,112.4559273354642,0.00148349364769279,1
5493,3,91.92772111827323,42.33500668587931,0,1,76.59804124181821,77.46528936345096,86.44587722055095,22.6750950162112,1,0.4589408528345372,0.07008055896669216,62.172565055122305,0.0,299.06131236998584,0.0015346045520329649,0
5494,4,54.032686724205526,30.95334258868586,0,2,1.0623752708259104,60.44027437502415,69.58714875280903,74.368716266835,1,0.37811919843211605,0.060432403281842885,215.06036581257544,0.0,387.76453188854475,0.0009751257950680058,0
5495,0,70.56035413643416,99.12160765802554,0,0,52.48012756037078,31.509799832520756,34.76398071471461,32.650800393346415,1,0.8380410931422142,0.07570136303160285,67.60346055641227,0.0,305.0104723409881,0.0027475813665103943,0
5496,1,35.767709130577416,93.5637134612229,0,2,88.28879046404543,46.054963472380535,11.657916392235212,27.199463168637084,1,0.8527882086734175,0.09064056306668634,254.3143860775408,0.0,399.8065510328595,0.002133002083976173,0
5497,2,75.16307935672674,94.15603693239586,0,2,63.72178454811728,22.392309925339816,69.1752620412527,25.253049659993344,1,0.37798983255978424,0.05142475792494531,30.551989037206752,0.0,248.98295252245106,0.0015181353872312407,1
5498,3,62.04687460514774,13.167252967273768,0,1,68.3781023502291,56.166538237717255,20.316820665612955,6.920225271519998,1,0.5505463857363972,0.0888742292780269,54.179333123484675,0.0,289.30280579091067,0.0019030108689346264,0
5499,4,45.97940132748612,23.425525680916202,0,0,47.43321820134886,75.69950814404183,6.542574056390926,72.46114549839854,1,0.42458085359575937,0.08027847610579007,36.5931611687891,0.0,261.6199165027495,0.001622891932879297,1
5500,0,19.37687948912258,44.206695816584094,1,2,94.31500078605166,42.840042360973754,29.27433652705841,0.8321257860674613,0,0.9723443565768217,0.06913011338335992,7.363869312646429,0.008276493590413601,153.20852598333119,0.006346542034717239,1
5501,1,30.354090799729892,83.21292582325583,1,0,37.46472417389344,38.37305967452974,31.700761980821657,56.467909426092575,1,0.6445915307350506,0.08543304616416089,21.2970080941838,0.0017115701467361154,223.93891155822175,0.0028784257428572787,1
5502,2,62.094608737575506,73.68275402276231,0,0,37.90969290208351,25.176460290719373,99.251725766451,26.667833949109475,0,0.8788872102155227,0.0904511927773925,122.5823930260476,0.0,347.4664702336114,0.002529415880315607,0
5503,3,42.6056324364573,84.96673951524292,1,1,51.77377287250277,32.34711306523188,56.34543742290494,66.78340591317686,1,0.5849345335298933,0.033305197659551235,2.07589603094287,0.008562960997965335,81.05033696313201,0.007216928987957669,1
5504,4,88.93865567490519,92.07632911573708,1,0,58.593218913242985,36.00577508325533,99.00077801264457,94.51750086868799,1,0.3088770466707243,0.06632497981677606,8.07879888496243,0.0019101473486837295,159.12507215923588,0.0019410960230109818,1
5505,0,23.48402715355853,78.07668430505201,0,0,53.7425113437751,31.280044110022132,77.24420283439913,69.10944479499437,1,0.3982664167529054,0.01782308923468417,29.930730698196058,0.0,247.5484505253487,0.0016088422864245764,1
5506,1,7.307265225327231,26.177001014497826,1,2,81.86315642818792,9.0307907628852,49.44646580920755,37.83554727607591,0,0.5889654084751182,0.06641665065243647,3.8891200206804903,0.009286317834765245,114.47874109073473,0.005144757862628417,1
5507,2,58.934857650548444,28.544568238716927,1,1,83.45129875849643,14.781612578127579,28.419102857190826,17.817146431437582,0,0.4930356318818646,0.07493091136537472,6.987162547677331,0.004723903648714308,149.88415372190707,0.0032894446567526495,1
5508,3,88.60508401900759,35.248768162309844,1,0,13.16653076531118,99.62404942839585,22.419259944092396,33.90047433903235,0,0.8313997254217759,0.046243646072639845,4.136807908153811,0.008678389308004929,118.0436062427847,0.007043157565591883,1
5509,4,36.473902943978864,30.307536683361757,1,2,59.616384415789945,36.30412746995504,23.430271325271956,45.88178567372414,1,0.1767974225810075,0.02424225275583543,1.1959894353366727,0.0026232030790174204,56.74355568564251,0.0031157268403258468,1
5510,0,64.77113348681651,24.909894970311306,1,1,98.38992126405557,80.53724518522239,86.14600873568544,88.09249585873442,0,0.3181695841499757,0.03379351163200006,12.342967558106036,0.0007114225825056467,186.90038306763006,0.0017023484769022506,1
5511,1,23.141262217714864,75.24860598757422,0,1,59.96582666195901,71.72929432948443,39.638007475616334,97.70639571412192,1,0.9506199032990441,0.022295900011689917,27.26856328830065,0.0,241.05633284425346,0.0039435591180659035,1
5512,2,55.84719216726883,3.3991050900381237,0,2,68.81641001160399,56.416104956953674,45.113571565302536,92.73957206131136,0,0.6810813576035231,0.021375387602881414,14.897184303947158,0.0,199.53496770394787,0.0034133433454165652,1
5513,3,78.67921008626531,72.8393738095065,1,2,86.1369648316161,44.981325223155174,61.719377833040625,50.06443190778425,1,0.8194551511933985,0.01741097611481774,1.8557739278195378,0.007221383849024077,75.69408877712233,0.010825880245158447,1
5514,4,86.70315987766838,82.3563771514968,0,2,86.66018842851648,66.52746436267346,5.604435466599833,47.16837914962073,1,0.9948702623773032,0.0902166561956476,512.634009210517,0.0,450.22984602286033,0.0022096941572307374,0
5515,0,10.511912985239668,6.604404334481783,0,2,1.7190760138409256,58.42131639397371,47.47518815845916,27.178985650149336,1,0.7558503318383892,0.08761340638282149,71.61490152394799,0.0,309.1096866655291,0.00244524957320734,0
5516,1,35.637451629324545,6.184710720099618,0,2,23.94324661371783,73.39110716370888,1.598580908199787,38.00856886240814,0,0.11674734728831841,0.0919373903182817,19.86553435480359,0.0,219.15249812922343,0.0005327219527598372,1
5517,2,63.96444419358702,28.5463802893301,0,0,86.28782118336339,99.38430053320369,74.48523749030072,91.73592985726712,1,0.3460554218696002,0.028087429428964465,17.858739294869,0.0,211.85806650410422,0.0016334304657192073,1
5518,3,3.4722868093652215,20.830681560166518,0,0,66.71006710532743,31.490022148774145,2.284825374563959,86.15534686691035,1,0.7257625574550781,0.030816100447391,186.11027178073397,0.0,377.3872475032826,0.001923124218779123,0
5519,4,69.0615200150827,58.11336736901933,0,1,63.17057886364971,33.39500323419564,70.50834965847875,14.704707772863014,1,0.8789742513525953,0.0407977721116302,109.20862910420287,0.0,339.20466890490496,0.002591279924297661,0
5520,0,52.80338828038271,67.54515435016336,1,0,85.99441416254949,68.91514097243436,20.0818829254206,35.46540901838027,0,0.948620040266556,0.05233983495451518,9.730923078197666,0.00426575426301423,171.18511387555273,0.005541486717207737,1
5521,1,28.85662792200264,63.414199610432476,0,0,80.65500958399716,84.45292089878122,81.2541364050894,58.071847408042935,1,0.15162690445683102,0.005149445709314163,2.514083722652575,0.0,90.65742819020586,0.0016725259673832885,1
5522,2,81.46544505940506,35.73473702622228,0,0,75.13506039953968,18.99482000970607,31.643568019535483,11.163976821732447,1,0.14654092826602869,0.04784862729576167,18.140915982842802,0.0,212.9293983052744,0.0006882136931027296,1
5523,3,29.005071229577517,49.839783461363616,0,2,4.735282167595923,85.46858887004406,90.45124947944004,35.186813301061726,1,0.6728516443260123,0.008882007531177329,17.66114367740287,0.0,211.09827508052837,0.003187385784568593,1
5524,4,99.14150462038035,63.99908295041189,1,1,78.16548674325341,89.64326014416866,73.86551574906825,58.48134524573141,1,0.6991916660812881,0.08412585022262224,11.916354710162814,0.004604324270548249,184.5563530462246,0.0037884995599022633,1
5525,0,81.63701891133404,11.94262688063703,1,1,20.06093030825068,39.486239602213026,21.001014526712314,45.16544618037383,1,0.4996446771783907,0.09427869865387649,7.44959540788487,0.0057409955239957795,153.94411312292107,0.003245623777336723,1
5526,1,70.79805013830877,22.95119144538941,0,1,2.600875981089179,26.65538770753416,88.46787849136952,86.40901712227901,0,0.9543500864315981,0.014269134193322684,17.3395773818649,0.0,209.8444244333482,0.004547893442776842,1
5527,2,6.134755796264601,89.04961539861827,0,1,49.1889870248135,40.05793813564404,2.0456212049233313,59.43352641060218,1,0.8977374526180106,0.09919018890344272,321.6015691328898,0.0,416.68048227744583,0.0021544984434038253,0
5528,3,90.43103719872735,34.23263765491142,1,0,94.23601247951324,18.662558044425747,62.07752207841545,67.11654427318584,1,0.472330139984115,0.046232251508749815,2.2819969431596467,0.008885756719584144,85.72869475655946,0.005509592042848442,1
5529,4,79.0055305737551,80.11563819197053,1,0,88.64531778344242,5.918568072298058,84.12731830552053,52.74535610791222,1,0.6021368509185556,0.05409138476671115,20.492980469657795,0.0008232127723710195,221.28968263007746,0.0027210344424601716,1
5530,0,22.902507929180228,25.098975233714405,0,2,98.20572304334279,79.72541492540684,12.950585999179987,30.8719816135948,0,0.8379631635421647,0.05452529765066913,83.89741297036784,0.0,320.38243434630715,0.002615509063836147,0
5531,1,39.224818132688895,4.164035153602185,1,1,24.653213988026156,56.982273228593684,4.523261025815673,59.35139945190514,1,0.6450003391753132,0.08468104324767349,5.887530549279979,0.009037949896254246,139.1993406348031,0.004633645041709364,1
5532,2,26.863155161914285,50.04005924734096,0,0,69.53929034134721,49.41081167661036,88.87799286400299,99.79599740345456,1,0.27604536542279956,0.012419472630335094,6.928385702554111,0.0,149.35135744525797,0.0018482949756629028,1
5533,3,98.44160341810665,89.24820435624864,0,0,5.58462796557635,21.398757527396416,29.6410703435808,20.065145323507807,0,0.35644333727576716,0.07090632380309371,30.159578150990217,0.0,248.08018983605112,0.0014368069295437218,1
5534,4,85.41964448055595,81.92845491421377,1,2,80.3452801046623,55.24210533589788,66.52224726801568,72.37399411151443,1,0.327452583424211,0.06698549551232295,8.052883568336608,0.002368696073871327,158.91886998061963,0.002060501571673916,1
5535,0,93.02253026951026,25.293916892448987,0,2,52.376413204603914,40.16456063191573,83.75959417807697,71.20387634965086,1,0.4933957007889114,0.0969047688416134,71.13380648235247,0.0,308.63018256768805,0.0015986631478664204,0
5536,1,78.87742363754299,90.9935774424347,1,2,99.62860785575023,50.61882801450939,11.02838256852502,78.03082854376217,1,0.7422840070963035,0.07034945649641892,7.382819489449505,0.0068063309969113115,153.37177818255637,0.004839769161266446,1
5537,2,45.634824107024755,47.97158949163032,0,0,23.999445698844657,9.079123247489473,37.74473702539814,43.754335379260446,1,0.5229171601160294,0.09844403117642982,181.9448766286071,0.0,375.76326016709316,0.0013916133218875284,0
5538,3,20.543424981468505,4.899900378867006,1,0,78.46482377026614,92.28077047159196,72.69168101426408,1.07311786512847,0,0.9548036699079726,0.051805906091703276,8.36827275348316,0.00521946957402611,161.38915399674494,0.005916157562924411,1
5539,4,20.80801569097338,2.7924619767751735,0,2,17.09556921362082,76.41753214123845,7.672411377755917,90.41252694172583,0,0.9077518379149297,0.011064134405548539,13.290108147908555,0.0,191.84724648579203,0.00473163858127366,1
5540,0,15.1682848366677,48.5113734003325,0,1,28.718207382889094,74.11923669569832,74.8395158638353,25.791222258466995,0,0.7098991773249064,0.09903258957685324,78.73268788087998,0.0,315.8549699862377,0.0022475479018370043,0
5541,1,54.6649550303397,54.63228557138162,0,2,29.55630568607721,58.17784572584872,88.06292544148506,40.09968749654521,1,0.1407283764506455,0.054300281513765494,12.880836148007978,0.0,189.75112849410812,0.0007416471081138688,1
5542,2,91.99665228636425,7.991292058259036,0,2,57.786701355213324,22.765532148757107,79.48215405837752,83.05333496474992,1,0.3819534908764489,0.06643285192509835,55.39761985609637,0.0,290.878118643068,0.00131310492293177,0
5543,3,99.17980700457663,92.2240653725179,0,2,36.51095840361454,10.3587665961265,23.9075430633784,87.19455742543569,1,0.841173654011689,0.038942537520309635,36.32396122157794,0.0,261.10151017852434,0.0032216345673945516,1
5544,4,28.72998000367648,71.82168284908231,0,2,43.8715044449337,36.14003800426894,83.86132829246296,68.78599575099888,1,0.2530958287488896,0.018792383500913834,23.730216104321595,0.0,231.41014708108594,0.0010937110184995214,1
5545,0,69.73145402967293,80.12823584867418,0,0,52.18059908960599,41.280413564618435,69.01049314478446,43.97221777667061,1,0.9017260065068551,0.09648901997216756,96.93135125982285,0.0,330.68494429679504,0.0027268432365360373,0
5546,1,59.70980156103778,58.40232512163516,1,1,5.622007446653409,76.10294165349256,74.71861170549273,64.46499588837592,1,0.6912331706139141,0.06473988030175537,5.921421495014722,0.007358542561352419,139.55341817346783,0.00495317975516384,1
5547,2,48.89361168763111,66.35440761545146,1,2,66.53623262684968,14.813058033186444,74.75588757161887,43.16281652197964,0,0.7072578659055755,0.03951260249870207,3.2561123814916444,0.008139080986395455,104.47681226564093,0.006769519894402923,1
5548,3,66.57686438120413,38.78602298271203,0,1,64.92669094231407,81.68405763378763,44.992285743179394,20.521549225671787,0,0.23115146172198295,0.06263487617049976,17.29202654317078,0.0,209.6571506305247,0.0011025212349032448,1
5549,4,37.1363018980069,67.92970849440933,0,1,96.48018431388954,44.28916595164145,90.10847522555339,33.79876638911369,1,0.6599238174637233,0.04185488336031594,48.93849421634936,0.0,282.1040207782823,0.002339292482623257,0
5550,0,94.44847750934495,97.81828914042694,1,1,13.338717996641936,79.99579230227235,12.391347047999723,60.41920138419046,0,0.8667816738198985,0.09571361151792478,22.158163412293003,0.003163269511917634,226.6724468989798,0.0038239392650234825,1
5551,1,70.5448867706337,64.77159106109688,1,2,3.0966784236173495,49.47201637557297,95.87164046442476,8.575458580365636,1,0.4985979846527673,0.030328870875299056,1.9569035888406283,0.0072458110265453375,78.20436022551478,0.006375577740670758,1
5552,2,75.42010919924448,34.163372287316975,0,0,13.322687306432357,5.153778563396639,0.6713224177690269,2.1228922196936284,1,0.13385020720467555,0.08635422356484863,51.74683778177279,0.0,286.05063502464526,0.00046792487185081256,0
5553,3,24.24220950060739,28.523912238246783,0,2,42.24648506698134,60.80757346779655,76.8272272656597,0.47163930271039156,1,0.5629804980025069,0.0395311929807367,24.453927829085266,0.0,233.49081962681436,0.002411146170505401,1
5554,4,16.858200349761944,96.33459408470631,1,1,21.393346693113045,42.71991839131897,18.613256419507184,11.215795874483858,1,0.7745467056794306,0.01883998088614088,2.540228141241274,0.00520835051418616,91.1921167107799,0.00849357077259618,1
5555,0,39.4340793094323,18.500229710806504,0,1,21.63179515083892,45.93031784711139,6.458226836045977,13.712190744472085,1,0.5077001545414294,0.08734292187928629,99.76296423143295,0.0,332.74108292969737,0.0015258114463818297,0
5556,1,76.66724853361539,80.61966116696198,0,0,86.93980021558848,78.25875823263543,49.928403735186855,67.60046746948485,0,0.4213055322500835,0.07589247560143453,42.038327605793036,0.0,271.37750566313554,0.0015524703481525298,1
5557,2,93.87959097528575,46.52622920087588,1,2,32.38310228735609,22.257452150440283,51.376950073440696,40.46777771699638,1,0.8325082168792942,0.024260739027116823,4.172667251351026,0.0038892758556278257,118.54541942372991,0.007022694034940943,1
5558,3,42.732982597400785,44.375975435280054,0,1,41.67972685959606,2.56486716465113,66.86992270405848,4.468148892424151,1,0.3092556431562974,0.0013980691966409976,0.6968743464366014,0.0,38.14398686263506,0.008107585506528457,1
5559,4,77.41567924971659,74.75377879788489,0,0,68.41508343970514,28.61522680392916,59.45286896513286,18.87420819912554,1,0.1502587732694274,0.06406585932909802,11.558515146540136,0.0,182.52969962241065,0.0008232017735034784,1
5560,0,47.04076194668095,14.803843004594341,1,1,33.994204082169944,15.51103920462895,3.125073626274688,51.219321258938,0,0.9429966265345917,0.007300685364419014,0.7698360130829509,0.008489502866424015,41.18078456704788,0.02289894701011145,1
5561,1,29.52282495554638,46.62959261449204,0,0,55.43564126279664,34.38154083955484,20.438717291103657,62.11846722067864,1,0.5614970191763302,0.010424658616923911,13.867135767515107,0.0,194.70274131017652,0.0028838680570909578,1
5562,2,73.92651507258476,3.5833687767748312,1,0,52.28766666861196,20.802070216113744,71.60080766243347,98.567427756448,0,0.2907974952940737,0.031200585009443615,4.082113218099108,0.002073333279204525,117.27142578816526,0.002479696062872668,1
5563,3,79.82021339813272,67.04068215114694,1,2,26.151869799143736,9.703042467664547,94.24219341990559,51.88066612958554,1,0.9662545800921218,0.08985669550219376,12.757560154170463,0.006123825069092184,189.1076365836329,0.005109548151722827,1
5564,4,20.284079408068024,5.8377283953666375,1,1,71.70942143829814,82.75722862679896,76.60862468349161,11.896896739567374,1,0.9606383399238397,0.05751766623196108,33.7869316457982,0.0012338097509805672,256.02367638324466,0.0037521464801314047,1
5565,0,30.516950204533067,8.728879767388698,1,2,83.41135922783813,20.94376578435052,98.56110796274326,64.75776747306573,1,0.8405814796048919,0.05007918816547976,8.643687545979962,0.003921513837668056,163.4792454298109,0.005141823796978364,1
5566,1,49.47768434736622,84.48263812292032,1,1,78.34555422744465,36.3807946539945,12.428965129576264,60.628812892760095,1,0.6717047947299319,0.002195457125264451,0.35397012952126006,0.003198843416442961,21.859795569467476,0.030727861194652244,1
5567,2,18.65218297668767,44.2955187015928,1,2,39.52896802057349,0.18735934348104166,95.84559563263119,34.28511121645267,0,0.7060199949920277,0.03705918986225592,5.4909846158723665,0.0045021096561233525,134.92186684414145,0.005232806262418523,1
5568,3,92.88342987537925,20.097568854824253,0,1,93.29585064598395,77.17034731745437,37.40174650948177,65.87670005908613,0,0.7896164797829445,0.08963313354123856,79.0301807228382,0.0,316.12361309937256,0.0024978092257756193,0
5569,4,59.133391256074844,59.25845759553798,0,2,89.89645043028646,46.32779888600482,56.04024156118912,92.97783411526528,1,0.1117188544628539,0.04569838541973398,13.554682070101729,0.0,193.17057103585907,0.0005783430327167797,1
5570,0,12.120327737169267,51.92832645845314,1,0,26.68356935078885,86.46773052601074,97.64361248853125,1.995293524471875,1,0.4834342007873761,0.0585275399351837,4.797610910498693,0.005102010448338192,126.77292572196765,0.0038133867639391253,1
5571,1,18.40298646824621,41.090832674285814,1,1,12.394132510281075,5.2828612759693865,44.75466659114476,20.663464507732144,1,0.4749843853839234,0.006968546754863729,0.8917088991978906,0.0030095561124984906,45.98450501539483,0.01032922665788574,1
5572,2,95.43553453248444,90.54170667493474,0,1,89.3807863318706,16.381329567919867,31.46887853933772,11.841547697949483,1,0.5746435063174535,0.05799253412520608,42.30575913250901,0.0,271.8243496633429,0.002114025122896937,1
5573,3,73.81685856966183,74.94579981523461,1,0,74.48566584620264,25.76936686594936,79.07502396833397,70.53190310349605,1,0.3695073979871458,0.0012299466103373033,0.05259539626329936,0.008283334187058813,3.6975495020763476,0.09993302262664164,1
5574,4,73.44050845049861,15.159287125529664,0,2,31.099053023143462,88.81586268872738,70.47341934613536,66.11355029769936,1,0.28028475370065875,0.02251038478182767,6.7500333095439204,0.0,147.71012555425057,0.0018975324186572716,1
5575,0,7.2498594005054535,57.07746499474199,1,1,30.487676162516596,35.40409563479206,2.1839019367837165,9.368123860331245,0,0.17237328265049362,0.05425589446961824,1.0775319705256312,0.008050284107955103,52.743533918707314,0.0032681405013177357,1
5576,1,89.5298837708947,8.874390070476712,1,1,32.216818879491825,18.68967252898315,48.514213789036454,13.548273693377777,1,0.27548017594043783,0.03265037856807289,2.2185316699122866,0.0038339629358246008,84.32013324198672,0.00326707468408256,1
5577,2,44.37353625586046,24.465397044280657,1,2,86.13339577741168,80.14671462138261,92.31849103430025,85.21674776371036,1,0.719936026316809,0.07443146681899056,9.813154581419736,0.0053450380285714125,171.73577823863977,0.004192114360260384,1
5578,3,65.97173226399262,90.98603467206404,1,0,24.0231273983441,30.232369070617104,54.71050051093348,59.25078376281454,1,0.5441058236017612,0.032529649741309445,1.8322733613077389,0.009118133358240254,75.098025805835,0.007245274566381617,1
5579,4,95.9689219114014,46.20799257082422,1,2,65.10867173654727,34.96279819387124,61.34542470215858,51.03461724996892,1,0.9372538857886109,0.03041817112449887,2.7123459501331277,0.009894050676565102,94.61655800826044,0.009905812424512125,1
5580,0,10.00123803565569,89.21061016177016,1,2,83.4443812809865,65.46180970573631,48.78215032228228,52.6269147726401,1,0.2868089375196794,0.0015682682232432102,0.06484860911433532,0.006308543168256837,4.532416761751682,0.0632794575866356,1
5581,1,48.22764594865787,16.599896559156413,1,2,38.734539283716494,38.381685606259765,58.59721169942597,16.5321684441467,0,0.46995708227986843,0.06673560786171927,10.261866608664539,0.002527435028614236,174.66870314848467,0.0026905625971803235,1
5582,2,4.961273666193177,20.534174751163892,0,1,6.149122312110866,1.6469173415328608,29.575673865017826,39.78679469935415,1,0.3461767089269117,0.06023521016576812,32.08173239599439,0.0,252.3981440600145,0.0013715501310225511,1
5583,3,49.954542332371545,35.28247230670928,0,0,75.8854006728942,98.91558593766867,20.325241755857014,58.235626533702664,1,0.19129565439147558,0.036066821681723864,15.860883887992479,0.0,203.7804131342838,0.0009387342508069435,1
5584,4,25.225941048757107,36.63256422594667,1,0,1.9869460956439933,23.865695627070526,39.21749666022565,49.08959771471893,1,0.15517325883529265,0.09088764677414549,2.6707303761112904,0.0045492382591232235,93.80335744711496,0.001654239905736181,1
5585,0,91.10655292738706,74.52772702306243,1,2,83.08783551243364,24.436298750412533,23.229875617466746,42.849627018772594,1,0.7630738843515426,0.07289601545638774,16.870236186871335,0.0023615610788839865,207.97433985834726,0.0036690770659601577,1
5586,1,39.849249427308685,59.941056196837195,0,1,36.08606416215764,13.393911851612373,91.0638702181057,28.518280132347794,1,0.9856892560581809,0.004529916460598984,5.5967299637957515,0.0,136.08755248030607,0.00724305221785639,1
5587,2,63.38724460520792,55.32494259466301,1,2,80.13209488195233,15.79654581515636,14.85990073782001,36.88131344626717,1,0.5413294772334528,0.056950762352181585,15.418618577496591,0.0015272034077261024,201.86304211344705,0.002681667079244543,1
5588,3,86.0287264814549,60.23755068280939,1,1,54.53611747221386,50.19713932230635,24.00269271406539,67.68673109267492,1,0.11169770897486811,0.017567383363131447,0.7597011785100392,0.002085711895877424,40.76652300893354,0.0027399370363387072,1
5589,4,98.36918584171765,73.2191372523409,0,1,35.921622525228734,93.97417933467686,78.93498231578283,97.26593804742512,0,0.8916921624210491,0.022792788509170315,36.92667960876346,0.0,262.25705837520456,0.003400069247117301,1
5590,0,50.381937032854594,89.28166386090888,1,1,89.93284991357424,69.7200450761806,10.202372735706644,89.60761739508825,1,0.21483648679819217,0.09192228553478775,1.9959746911805045,0.009791557995944495,79.15127182630516,0.0027142518259895038,1
5591,1,45.57577028614559,41.47399564772202,0,1,76.7044492536039,65.75784571678969,79.68519102449282,79.87169431942627,1,0.21938327773219618,0.08851985556511262,32.89664416901582,0.0,254.15352729096406,0.0008631919423170011,1
5592,2,7.573964529645871,80.29259429234654,0,0,8.070743758775789,36.14844439209017,57.82831412232044,71.35100194771707,1,0.16844800872834564,0.0710810278528818,16.461776545751032,0.0,206.30642199216624,0.000816494252991541,1
5593,3,1.2738943337215036,49.50968830860286,1,1,93.05914272904144,81.31040418425528,46.05536063495682,44.35361932247258,0,0.1620176443811007,0.0036560557789096513,0.08544313051603293,0.006809092747789219,5.914207049759979,0.027394647435116184,1
5594,4,60.880209249849614,72.20782425495383,0,1,46.70076615184977,47.33532393622194,87.0592924324747,39.408194418812926,1,0.7480692407291464,0.052355915648319824,153.8997411561652,0.0,363.75954615507516,0.0020564937651251125,0
5595,0,6.546435214764601,87.48237880597675,1,2,14.896331843857268,45.75207916699523,39.86879945084736,65.84842881349708,1,0.3039086369485409,0.003960429291015215,0.3676956294940659,0.002928778839415622,22.587360243769503,0.013454809247909429,1
5596,1,38.037893703847324,3.221482236483375,0,2,77.12116252287153,99.45094948888878,27.347418230468847,18.461506938570395,0,0.36125960464583395,0.017512964518683193,7.29987051725141,0.0,152.6544414881806,0.0023665187776884043,1
5597,2,0.3606436106461497,54.66297553367805,0,0,51.761314400784585,60.894525103656996,54.301510419628826,93.09015513965552,1,0.49568734478055054,0.08384435607852928,41.58953501947245,0.0,270.62135369620825,0.0018316638217150119,1
5598,3,61.52274989656708,98.93806264604754,0,2,67.27338022009869,86.81812416591059,55.77637712135236,11.792039542304833,0,0.3566886699628644,0.09030613598862136,36.90380717158937,0.0,262.21354295800785,0.0013602984215795744,1
5599,4,42.54151604404962,49.62244145224641,1,1,69.40377636578849,52.45694699864176,12.283971049259367,11.494349232643374,0,0.33829785781113075,0.08455802730169511,8.549844447533179,0.003199369331664816,162.77386170139752,0.002078330342456303,1
5600,0,12.702076978628785,86.43036826016922,0,2,19.71912674477493,16.17294752195786,78.53183558802648,18.28579760626986,1,0.3305123157012657,0.029515462302408254,9.875344282973963,0.0,172.1494584130209,0.0019199149206057088,1
5601,1,29.63676068408221,18.58998524168294,1,0,97.0865797749738,98.72599757454935,37.420513213035974,7.018171368850923,0,0.5964204470048887,0.03279986767843274,2.0300411084512877,0.00901024520419052,79.9668683409592,0.0074583443358511095,1
5602,2,56.96606989719245,60.428709024633164,0,2,10.554308561795612,65.56711967264289,12.607668838859887,5.31092473857443,1,0.4095086415301247,0.08590173976155677,129.78704373830232,0.0,351.55379094173014,0.0011648534332919399,0
5603,3,65.67133680099771,87.03059632344451,0,2,60.57945123254558,14.868555387110549,9.943163599260796,15.242345729390372,1,0.7369427165044284,0.0467114535220742,60.68961374335672,0.0,297.3477854025068,0.002478386422244493,0
5604,4,46.23358796634468,43.153313161877115,0,0,14.63303304771305,74.00499779747321,56.51841595395115,32.752464509676294,1,0.45046699686005276,0.019850644722968186,11.586723804170614,0.0,182.69154540015646,0.002465724362929072,1
5605,0,80.39591160909458,48.67220589050437,0,0,87.72991803689318,43.91558691674905,37.38065126018968,56.85499615616748,1,0.44014853817844224,0.07375676319663604,45.076680013664244,0.0,276.29824320883876,0.0015930196713293552,1
5606,1,11.24404117029857,8.20179044490178,0,1,17.32462020230371,82.23887363784642,31.73392975014,54.010812334850144,1,0.8946983084768535,0.07450874694410528,121.81641897491814,0.0,347.0179816569822,0.0025782476793464572,0
5607,2,8.454572261240777,4.217209195060501,1,2,44.10370855240642,27.7074804869461,45.993287788637346,7.409813907751395,0,0.39808327723510495,0.04383205014934075,6.611464330174393,0.0020982656866230746,146.40870165262666,0.0027189864401681663,1
5608,3,4.424426901780832,46.87082995829832,0,1,8.6871959627831,94.23204558332058,79.2316683835529,69.88073776183518,1,0.8633100910820394,0.04808153314707506,49.023871832266956,0.0,282.2272410439755,0.0030589183553993062,0
5609,4,53.582783944944225,84.34753316411339,0,2,44.80333284403785,29.723885929721185,17.050796310925065,29.288899145401537,0,0.8167975427413607,0.04427282176930461,38.09353302985541,0.0,264.44290335961597,0.0030887481920505518,1
